GENE_SYMBOL,control,low_dose,high_dose
H2-DMa,6.572833333333333,6.650666666666667,6.7785
H2-DMb1,6.730083333333333,6.7050833333333335,7.135583333333333
H2-Eb1,6.893166666666667,7.3886666666666665,7.541833333333334
H2-K1,14.127208333333334,13.872583333333333,14.220791666666669
H2-K2,14.786500000000002,14.492249999999999,14.759500000000001
H2-Ke2,11.726666666666665,11.704666666666668,11.595666666666668
H2-Ke6,10.461666666666666,10.4355,10.647333333333334
H2-M2,13.264166666666666,13.133333333333333,13.401666666666666
H2-M3,6.9039166666666665,7.183833333333332,7.0155
H2-Q1,6.957333333333332,7.697,8.292666666666667
H2-Q10,13.818633333333333,13.886366666666667,13.896166666666666
H2-Q2,14.33225,14.091,14.411916666666668
H2-Q4,14.333666666666668,14.219833333333334,14.434
H2-Q5,15.422166666666664,15.276333333333334,15.406833333333333
H2-Q7,14.774666666666668,14.497333333333332,14.823833333333335
H2-Q8,9.317166666666667,9.595333333333333,9.722833333333332
H2-T22,10.31511111111111,10.331444444444445,10.91088888888889
H2-T23,14.9185,14.720833333333331,15.061166666666665
H2afb1,6.210999999999999,6.186166666666666,6.1451666666666656
H2afj,11.007166666666665,10.979916666666666,10.869416666666666
H2afv,13.754833333333332,13.506833333333335,13.650333333333334
H2afx,10.121166666666667,10.356333333333334,9.999666666666668
H2afy,9.481277777777779,9.332944444444443,9.441444444444443
H2afy3,6.809166666666667,6.8326666666666656,6.912333333333334
H2afz,12.699666666666666,12.371,12.353833333333334
H3f3a,13.308944444444444,13.197666666666668,13.242222222222223
H3f3b,11.109222222222222,11.124277777777777,11.204555555555556
H47,12.332333333333333,12.315333333333333,12.289333333333333
H6pd,12.583416666666666,12.270416666666668,12.395499999999998
Haao,9.993500000000003,10.291666666666666,10.317
Habp2,8.332166666666668,8.375166666666667,8.474166666666667
Habp4,9.755083333333333,9.785916666666667,9.766666666666667
Hace1,7.258166666666668,7.027333333333334,7.152333333333334
Hacl1,7.808166666666668,8.066833333333333,7.999666666666667
Hadh,12.881166666666667,12.724166666666667,12.775333333333336
Hadha,8.559833333333334,8.321166666666668,8.240166666666667
Hadhb,13.223166666666666,13.021500000000001,13.038666666666666
Hagh,13.667166666666665,13.498833333333332,13.469333333333333
Haghl,9.066333333333333,9.126333333333333,9.309833333333335
Hal,13.940833333333332,13.949166666666665,14.025666666666666
Hamp,14.449666666666667,14.220999999999998,14.44983333333333
Hamp2,8.718499999999999,9.951500000000001,8.803666666666667
Hand2,6.203166666666667,5.890000000000001,5.989666666666667
Hao1,13.895499999999998,13.770333333333333,13.633333333333331
Hap1,8.322999999999999,8.233666666666666,8.428333333333333
Hapln3,6.929333333333333,6.914000000000001,6.965333333333334
Hapln4,6.654166666666666,7.200833333333333,6.915666666666667
Harbi1,8.308333333333334,8.455,8.2665
Hars,8.668999999999999,8.692583333333333,8.650583333333332
Hars2,7.432833333333334,7.4736666666666665,7.389333333333333
Hat1,8.437666666666667,8.574166666666667,8.380166666666666
Haus1,10.3455,10.124500000000001,10.261166666666666
Haus2,6.1185,6.149166666666666,6.018000000000001
Haus3,8.9445,9.080833333333333,8.772666666666668
Haus4,11.870666666666665,11.303166666666668,11.498166666666664
Haus5,8.435583333333334,8.254583333333334,8.328083333333334
Haus6,6.520333333333334,6.439,6.441666666666666
Haus7,9.756,10.086500000000001,9.841
Haus8,7.972833333333334,7.959666666666668,8.2525
Havcr1,8.858833333333335,8.705333333333332,8.849333333333332
Havcr2,5.618833333333334,5.696999999999999,5.673333333333333
Hax1,10.183111111111112,10.186111111111112,10.120444444444445
Hba-a1,14.286666666666667,14.025333333333334,14.032166666666667
Hba-a2,14.071166666666668,13.932666666666668,13.96866666666667
Hbb-b1,13.555833333333332,13.244375,13.334958333333333
Hbegf,6.543833333333333,6.449333333333333,6.4446666666666665
Hbp1,9.582583333333334,9.577916666666667,9.548083333333333
Hbq1b,5.898333333333333,5.9085,5.844
Hbs1l,8.447208333333334,8.357708333333333,8.42575
Hbxip,11.054499999999999,11.166333333333332,11.042499999999999
Hc,15.508166666666668,15.603833333333332,15.7035
Hccs,7.9446666666666665,8.112,8.008
Hcfc1,7.202388888888888,7.358499999999999,7.297277777777778
Hcfc1r1,9.586999999999998,9.665333333333335,9.7415
Hcfc2,7.808583333333334,7.903000000000001,7.804333333333333
Hck,7.244166666666666,7.3503333333333325,7.531
Hcls1,8.549333333333335,8.819333333333331,9.068333333333333
Hcn2,6.113166666666667,6.065,6.100333333333334
Hcn3,6.34575,6.631083333333333,6.5112499999999995
Hcn4,6.041666666666667,5.9813333333333345,6.086500000000001
Hcrt,6.192,6.077166666666667,6.160666666666667
Hcrtr1,5.906833333333332,5.799833333333333,5.814833333333333
Hcst,5.892666666666666,5.871166666666667,5.9635
Hdac1,10.293333333333333,10.443166666666666,10.484833333333333
Hdac10,8.791916666666667,8.726750000000001,8.848333333333334
Hdac11,8.524166666666666,8.2335,8.349166666666669
Hdac2,6.230833333333332,6.054500000000001,6.1450000000000005
Hdac3,9.864666666666666,9.924166666666666,9.825000000000001
Hdac4,8.292833333333334,8.232833333333334,8.177000000000001
Hdac5,10.702333333333334,10.540500000000002,10.989666666666666
Hdac6,8.930666666666665,8.897999999999998,9.045
Hdac7,6.8773333333333335,6.789749999999999,6.803
Hdac8,6.912416666666666,6.661666666666666,6.753083333333333
Hdc,6.8125,6.8374999999999995,6.881666666666667
Hddc2,8.527166666666668,8.434,8.546333333333333
Hddc3,7.835999999999999,8.029,8.159
Hdgf,10.686,10.613000000000001,10.495166666666668
Hdgfrp2,10.305833333333332,10.330333333333334,10.480833333333333
Hdhd2,10.928333333333335,11.109666666666667,11.042
Hdhd3,11.746166666666667,11.622833333333332,12.01
Hdlbp,11.052722222222222,11.203666666666669,11.038944444444445
Heatr1,7.992166666666666,8.071916666666668,8.093583333333333
Heatr2,9.034916666666666,8.891916666666667,8.988666666666667
Heatr3,7.439166666666668,7.3308333333333335,7.3580000000000005
Heatr5a,7.450833333333333,7.541999999999999,7.439333333333334
Heatr5b,6.757555555555555,6.815555555555556,6.684777777777778
Heatr6,8.5915,8.607833333333334,8.45411111111111
Heatr7a,12.010333333333334,12.043333333333331,12.142166666666666
Heatr7b1,6.230333333333333,6.196833333333333,6.355666666666667
Hebp1,14.9045,14.964833333333331,14.914499999999999
Heca,8.784333333333334,8.526166666666667,8.575999999999999
Hectd1,8.300791666666667,8.094375000000001,8.142458333333332
Hectd2,6.607333333333334,6.536333333333332,6.706833333333333
Hectd3,9.759583333333333,9.526666666666666,9.61425
Hecw2,6.126666666666666,6.136,6.047499999999999
Heg1,5.974833333333334,5.963333333333334,5.9638333333333335
Helb,6.9945555555555545,7.166888888888889,7.177166666666667
Hells,5.929666666666666,5.894833333333334,5.771833333333333
Helq,6.149333333333334,6.169666666666667,6.143999999999999
Helz,7.987833333333334,7.858666666666667,7.910083333333334
Hemk1,8.200166666666668,8.135666666666667,8.229333333333335
Hepacam,6.636166666666668,6.749,6.675666666666667
Heph,6.057500000000001,6.185666666666666,6.124
Herc1,6.982333333333334,6.8135,6.985166666666665
Herc2,7.190749999999999,7.117083333333333,7.046749999999999
Herc3,7.211500000000001,7.1669166666666655,7.211083333333332
Herc4,8.66075,8.605416666666667,8.582833333333333
Herc6,6.314,6.279166666666666,6.308666666666667
Herpud1,13.408666666666667,13.149833333333332,13.39883333333333
Herpud2,8.894666666666668,8.995833333333334,8.865583333333333
Hes1,7.408,7.228166666666667,7.505833333333334
Hes2,6.647833333333334,6.45175,6.572833333333333
Hes6,10.756166666666665,11.513333333333334,10.911666666666667
Hexa,10.647333333333334,10.722,10.723500000000001
Hexb,9.655166666666666,9.468,10.155500000000002
Hexdc,7.678166666666667,7.654666666666667,7.834666666666666
Hexim1,10.172416666666667,10.125250000000001,9.9605
Hexim2,7.600499999999999,7.609750000000001,7.628583333333334
Hey1,6.21,6.180499999999999,6.1935
Heyl,7.396,7.545333333333333,7.247166666666668
Hfe,10.404499999999999,10.314833333333333,10.408166666666666
Hfe2,10.499333333333334,10.5695,10.679666666666668
Hgd,13.271833333333333,13.374666666666668,13.082
Hgf,6.771000000000001,6.6356111111111105,6.625444444444444
Hgfac,12.505333333333333,12.595666666666666,12.7785
Hgs,8.841166666666668,8.751666666666667,8.829833333333333
Hgsnat,10.372166666666667,10.335166666666666,10.549166666666666
Hhat,7.020333333333333,6.974499999999999,7.1305000000000005
Hhex,10.444833333333333,10.384166666666667,10.192083333333334
Hiat1,8.9775,9.097583333333333,8.938333333333334
Hiatl1,9.916000000000002,9.720666666666666,9.672500000000001
Hibadh,13.981500000000002,13.825666666666669,14.009666666666666
Hibch,9.633916666666666,9.601,9.828166666666666
Hic1,7.812666666666668,7.948500000000002,7.890166666666666
Hic2,7.505499999999999,7.217166666666667,7.364250000000001
Hif1a,8.844166666666666,8.951333333333334,8.749166666666666
Hif1an,6.582722222222222,6.511111111111112,6.432944444444445
Hif3a,6.630333333333333,6.647416666666667,6.65375
Higd1a,10.09925,10.285166666666667,10.116
Higd2a,11.712499999999999,11.731666666666667,11.637833333333333
Hilpda,8.41125,8.416083333333335,8.227333333333334
Hinfp,7.143833333333333,7.141333333333333,7.056166666666667
Hint1,15.777333333333333,15.780666666666667,15.647166666666669
Hint2,12.957833333333333,12.821666666666667,13.003666666666666
Hint3,10.648666666666667,10.784666666666666,10.924833333333334
Hip1,6.214611111111111,6.184222222222222,6.201611111111112
Hip1r,7.7225,7.923166666666666,7.829666666666667
Hipk1,7.054833333333332,7.043611111111112,7.001222222222222
Hipk2,7.814916666666666,7.804749999999999,7.732583333333334
Hipk3,7.828666666666667,7.724333333333333,7.796611111111111
Hira,6.447055555555555,6.370333333333334,6.359888888888889
Hirip3,8.7915,8.738666666666667,8.743666666666668
Hist1h1a,5.9448333333333325,6.104166666666667,5.973333333333333
Hist1h1b,5.945666666666667,6.3180000000000005,6.0438333333333345
Hist1h1c,11.680833333333332,11.3085,11.266666666666666
Hist1h1e,8.567166666666665,8.886166666666666,8.959999999999999
Hist1h2aa,13.356333333333334,13.461166666666665,13.525333333333334
Hist1h2af,11.299333333333331,11.300166666666668,11.226583333333332
Hist1h2ai,6.91,6.942666666666668,6.827833333333333
Hist1h2ak,8.024333333333333,7.9575000000000005,7.884833333333333
Hist1h2ao,11.046333333333335,11.391666666666667,11.283
Hist1h2ba,11.351166666666666,11.128333333333332,11.092833333333333
Hist1h2bc,11.694,11.779000000000002,11.929666666666668
Hist1h2bk,12.040500000000002,11.914250000000001,11.822583333333332
Hist1h2bm,12.561,12.486166666666668,12.425333333333333
Hist1h3d,12.524666666666667,12.573166666666665,12.5585
Hist1h4a,8.914666666666667,9.082333333333333,8.931166666666666
Hist1h4d,8.644833333333333,8.957083333333332,8.820083333333333
Hist1h4f,10.436833333333334,10.756333333333332,10.591833333333332
Hist1h4i,9.566666666666666,9.4385,9.244
Hist2h2aa1,8.963000000000001,8.692000000000002,8.8895
Hist2h2ac,13.496666666666668,13.500833333333334,13.510083333333332
Hist2h2be,8.546333333333333,8.250833333333333,8.284
Hist2h3c1,13.286000000000001,13.275166666666665,13.251166666666668
Hist2h4,9.357333333333335,9.5295,9.334
Hist3h2a,9.878916666666667,9.954916666666668,9.817666666666668
Hist3h2bb-ps,12.272166666666669,12.280833333333334,12.246
Hist4h4,7.316333333333334,7.354666666666667,7.305833333333333
Hivep1,6.710333333333334,6.870500000000001,6.807666666666667
Hivep2,5.982499999999999,6.210666666666666,6.094166666666666
Hjurp,7.2715,7.196083333333333,7.409166666666667
Hk1,6.7185000000000015,6.715944444444445,6.772833333333334
Hk2,6.612500000000001,6.721,6.6815
Hk3,7.004166666666667,7.145500000000001,7.299500000000001
Hlcs,7.833333333333333,7.784833333333332,8.216833333333334
Hlf,9.238000000000001,9.212666666666665,9.509333333333332
Hltf,6.906333333333333,7.058,6.995611111111111
Hlx,6.065333333333334,6.0315,5.900166666666666
Hmbox1,7.4345,7.487388888888888,7.354222222222222
Hmbs,12.221666666666664,12.354833333333334,12.208333333333334
Hmcn1,5.890833333333332,5.8999999999999995,5.748166666666667
Hmg20a,8.319166666666666,8.320416666666668,8.309333333333335
Hmg20b,10.443333333333333,10.763166666666665,10.417833333333334
Hmga1,12.049166666666665,11.815833333333332,12.029166666666669
Hmgb1,10.591375000000001,10.500874999999999,10.540833333333333
Hmgb1-rs17,11.97183333333333,11.827499999999999,11.794333333333332
Hmgb2,8.6285,8.656,8.72275
Hmgb3,10.753166666666665,10.6015,10.754
Hmgcl,15.142666666666665,15.081166666666666,15.083166666666669
Hmgcr,8.966888888888889,9.652833333333334,8.820888888888888
Hmgcs1,9.327333333333334,9.425722222222223,9.25611111111111
Hmgcs2,13.480000000000002,12.946833333333332,13.115166666666667
Hmgn1,13.277000000000001,13.361666666666665,13.317833333333335
Hmgn2,10.781833333333333,11.151000000000002,11.324
Hmgn3,5.903333333333333,5.865166666666667,5.895
Hmgn5,10.959249999999999,11.026333333333334,11.065916666666666
Hmgxb3,9.142333333333333,8.982833333333334,8.950333333333333
Hmgxb4,6.841777777777778,6.826666666666667,6.811555555555555
Hmha1,7.605999999999999,7.514499999999999,7.672999999999999
Hmox1,9.832166666666666,9.687333333333333,9.576333333333332
Hmox2,11.947000000000001,11.607333333333335,12.009500000000001
Hmx1,6.165333333333334,6.130166666666667,6.3265
Hn1,7.7253333333333325,7.698166666666666,7.769833333333332
Hn1l,7.229666666666667,7.2059999999999995,7.120000000000001
Hnf1a,12.519333333333334,12.595999999999998,12.590833333333334
Hnf1b,7.291166666666666,7.0722499999999995,7.165
Hnf4a,8.788222222222222,8.73377777777778,8.7055
Hnf4g,5.740333333333333,5.725666666666666,5.7828333333333335
Hnmt,9.8075,10.235,10.064666666666666
Hnrnpa0,7.4872499999999995,7.411499999999999,7.524333333333334
Hnrnpa1,8.435333333333334,8.289541666666667,8.402916666666668
Hnrnpa2b1,11.719083333333332,11.539333333333332,11.760750000000002
Hnrnpa3,11.079375,11.317166666666665,11.208833333333333
Hnrnpab,11.408958333333333,11.396541666666666,11.346625000000001
Hnrnpc,9.383750000000001,9.427583333333333,9.399
Hnrnpd,10.851166666666666,10.741333333333335,10.979999999999999
Hnrnpf,11.40275,11.251750000000001,11.285833333333334
Hnrnph1,10.903166666666666,10.757666666666667,10.421000000000001
Hnrnph2,11.4855,11.192666666666666,11.3925
Hnrnph3,9.36425,9.314833333333333,9.259583333333333
Hnrnpk,11.924166666666666,11.871777777777778,11.822333333333333
Hnrnpl,9.944666666666667,9.519,9.689333333333332
Hnrnpm,12.410833333333331,12.179,12.258499999999998
Hnrnpr,8.218583333333333,8.431916666666666,8.405833333333332
Hnrnpu,12.032083333333333,11.867583333333334,11.864249999999998
Hnrnpul1,8.061277777777777,8.006277777777777,8.019944444444445
Hnrpdl,8.977791666666667,8.940333333333333,8.990666666666664
Hnrpll,7.863291666666666,8.046416666666666,7.963541666666667
Hoga1,11.701,11.389000000000001,11.753666666666666
Homer1,6.171444444444444,6.317666666666667,6.136611111111111
Homer2,8.69075,8.741916666666667,8.553500000000001
Homer3,6.361833333333333,6.485499999999999,6.353833333333334
Homez,8.2455,8.269499999999999,8.416833333333331
Hook1,8.3735,8.532416666666666,8.395041666666668
Hook2,11.374166666666667,11.033,11.338999999999999
Hook3,8.510444444444445,8.614722222222222,8.52111111111111
Hopx,11.091333333333333,10.8065,11.176499999999999
Hoxa3,6.407833333333333,6.281833333333334,6.323333333333333
Hoxb4,5.8385,5.867166666666666,5.913666666666665
Hoxb5,6.061166666666668,5.973833333333332,6.055
Hoxb6,6.24925,6.2562500000000005,6.267916666666667
Hoxc4,6.579,6.6801666666666675,6.6915000000000004
Hp,15.999,15.993666666666668,15.9955
Hp1bp3,8.573083333333333,8.415833333333333,8.87225
Hpcal1,7.432083333333334,7.313666666666666,7.5169999999999995
Hpd,13.914166666666667,13.743833333333333,14.101666666666667
Hpgd,9.704916666666668,9.787166666666666,9.708666666666666
Hpn,13.359,13.232333333333335,13.183083333333334
Hprt,12.439666666666666,12.409333333333334,12.344166666666666
Hps1,6.550333333333334,6.464500000000001,6.539999999999999
Hps3,7.613333333333333,7.71,7.677833333333333
Hps4,12.388333333333334,12.080666666666666,12.407000000000002
Hps5,7.347666666666666,7.248499999999999,7.2171666666666665
Hps6,9.416666666666666,9.4285,9.427666666666667
Hpse,5.932333333333332,5.830666666666668,6.022000000000001
Hpx,15.991,15.983333333333334,15.9955
Hras1,10.808166666666665,10.814999999999998,10.625333333333332
Hrg,14.279666666666666,14.5375,14.6105
Hrh3,6.0489999999999995,6.000166666666668,6.058333333333334
Hrsp12,14.017166666666668,13.979833333333337,13.940166666666668
Hs1bp3,8.188166666666666,8.084166666666667,8.216166666666666
Hs2st1,7.011749999999999,7.010249999999999,7.095833333333332
Hs3st3b1,7.235666666666667,7.264166666666665,7.341833333333333
Hs6st1,12.573666666666668,12.895166666666666,12.815
Hs6st3,6.1665,6.251666666666668,6.372333333333334
Hsbp1,11.162722222222222,11.129,11.173055555555555
Hsbp1l1,8.139166666666666,8.1145,8.162333333333335
Hscb,8.933166666666667,8.9175,9.061833333333334
Hsd11b1,15.255833333333333,15.281833333333333,15.229666666666665
Hsd17b1,5.649666666666666,5.716833333333334,5.673666666666667
Hsd17b10,13.314666666666668,13.228499999999999,13.264166666666666
Hsd17b11,12.267750000000001,11.64875,12.410166666666667
Hsd17b12,8.901333333333332,8.792583333333333,8.700333333333331
Hsd17b13,11.336999999999998,10.9375,11.236833333333331
Hsd17b2,12.810833333333335,12.595500000000001,12.702166666666665
Hsd17b3,6.145666666666666,5.948666666666668,6.1576666666666675
Hsd17b4,14.594,14.449666666666667,14.434333333333333
Hsd17b6,11.346166666666667,10.6225,10.958
Hsd17b7,9.81825,10.32,9.970666666666666
Hsd3b1,7.134999999999999,6.914166666666667,7.154
Hsd3b2,10.12577777777778,9.801555555555556,9.757666666666667
Hsd3b3,8.0935,8.3155,8.364916666666668
Hsd3b4,14.264833333333334,14.161499999999998,14.229999999999999
Hsd3b5,13.9185,13.787666666666667,13.904833333333334
Hsd3b6,8.049166666666666,8.176833333333335,8.366833333333334
Hsd3b7,15.040666666666667,15.003333333333332,15.123999999999997
Hsdl1,7.468,7.4928333333333335,7.466
Hsdl2,9.908166666666666,9.567,9.665999999999999
Hsf1,9.042,9.05311111111111,9.069444444444445
Hsf2,5.895833333333333,5.7043333333333335,5.640333333333333
Hsf4,6.217333333333333,6.234333333333333,6.227333333333333
Hsf5,5.729499999999999,5.6611666666666665,5.5696666666666665
Hsp90aa1,13.8285,13.984666666666667,13.551499999999999
Hsp90ab1,12.821750000000002,12.82875,12.614833333333335
Hsp90b1,14.868166666666667,14.864166666666664,14.782333333333334
Hspa12b,6.771833333333333,6.743333333333333,6.758833333333333
Hspa13,10.383083333333333,10.497,10.379583333333331
Hspa14,11.235999999999999,11.302999999999999,11.231499999999999
Hspa1a,10.413583333333332,9.869750000000002,9.633416666666665
Hspa1b,8.409416666666667,7.940250000000002,7.546499999999999
Hspa1l,5.777666666666666,5.767,5.8445
Hspa2,6.20975,6.666666666666667,6.34875
Hspa4,8.777111111111111,9.000777777777778,8.929833333333333
Hspa4l,7.858333333333334,8.037833333333333,7.702583333333333
Hspa5,13.8775,14.450166666666666,14.088333333333333
Hspa8,13.649916666666664,13.567333333333332,13.366749999999998
Hspa9,12.941916666666666,12.933416666666668,12.8085
Hspb1,9.588333333333333,9.161666666666667,9.107166666666666
Hspb11,9.300666666666666,9.203666666666667,9.259
Hspb2,5.924166666666667,5.9381666666666675,5.9013333333333335
Hspb6,6.152500000000001,6.027666666666668,6.0005
Hspb8,11.743666666666668,12.030999999999999,11.850499999999998
Hspb9,6.508500000000001,6.505166666666667,6.6273333333333335
Hspbap1,8.642166666666668,8.793166666666666,8.698666666666666
Hspbp1,8.209249999999999,8.257333333333333,8.200416666666667
Hspd1,13.326916666666667,13.245083333333335,13.146666666666667
Hspe1,12.767000000000001,12.903833333333333,12.894166666666669
Hspg2,10.448833333333333,10.273833333333334,10.549833333333334
Hsph1,10.999666666666668,11.122333333333332,10.484666666666667
Htatip2,11.1235,10.757833333333332,10.936
Htatsf1,10.622000000000002,10.671833333333334,10.732833333333332
Htr5a,6.019666666666667,5.931,5.9831666666666665
Htra1,8.968666666666667,8.8865,8.677833333333334
Htra2,11.423333333333332,11.34683333333333,11.287999999999998
Htra3,6.575833333333333,6.5936666666666675,6.575
Htt,7.479500000000001,7.60175,7.515250000000001
Hunk,7.590999999999998,7.495333333333332,7.742333333333332
Hus1,6.820388888888889,7.055555555555556,6.889055555555557
Huwe1,8.588944444444445,8.713611111111112,8.613833333333334
Hvcn1,6.241499999999999,6.048333333333333,6.219166666666666
Hyal1,10.096583333333333,9.981583333333333,9.799249999999999
Hyal2,13.290666666666667,12.839,13.100833333333334
Hyal3,5.815166666666666,5.842333333333333,5.795833333333333
Hyi,14.3145,14.204333333333333,14.196999999999997
Hyou1,11.779666666666666,11.969333333333331,11.8495
Iah1,8.713750000000001,8.710583333333334,8.740416666666667
Iars,8.247111111111112,8.368833333333333,8.207777777777778
Iars2,10.732166666666666,10.536500000000002,10.4595
Ibtk,8.741583333333333,8.846583333333333,8.736333333333333
Ica1,6.0612499999999985,6.185166666666667,6.118666666666666
Ica1l,6.223,6.402666666666666,6.341833333333334
Icam1,8.457166666666666,8.412166666666666,8.520000000000001
Icam2,9.137666666666666,9.297666666666666,9.209166666666667
Icam4,6.489333333333334,6.381,6.3995
Ick,8.140055555555556,8.144499999999999,8.095888888888888
Icmt,9.161166666666666,9.315166666666666,9.352833333333333
Icos,6.28625,6.309083333333334,6.304333333333333
Icosl,5.852166666666666,5.824833333333333,5.855333333333334
Ict1,11.668999999999999,11.710166666666668,11.781333333333334
Id1,8.623916666666666,8.463416666666667,8.890166666666667
Id2,11.606277777777777,11.539888888888887,11.640777777777778
Id3,11.485666666666667,11.465666666666666,11.505666666666665
Id4,6.255249999999999,6.241666666666667,6.03925
Ide,10.259416666666668,10.527333333333333,10.270333333333333
Idh1,10.245666666666667,10.477166666666667,10.2215
Idh2,9.517999999999999,9.183000000000002,9.232166666666666
Idh3a,10.632166666666667,10.348333333333334,10.525166666666665
Idh3b,12.207999999999998,12.079166666666667,12.079833333333333
Idh3g,12.531666666666666,12.479500000000002,12.507833333333332
Idi1,10.136,10.457666666666666,10.064499999999999
Ido2,9.770750000000001,9.729583333333334,9.785083333333333
Ids,10.233166666666667,10.1815,10.211
Idua,6.366499999999999,6.3265,6.384666666666667
Ier2,8.458333333333334,8.334750000000001,8.366166666666667
Ier3ip1,11.374583333333334,11.443916666666667,11.42075
Ier5,10.281,10.395833333333334,10.350499999999998
Ier5l,5.978083333333333,5.895416666666667,5.923666666666667
Iffo1,7.397749999999999,7.401166666666668,7.509833333333334
Iffo2,6.743666666666666,6.782499999999999,6.726166666666667
Ifi202b,7.7375,7.896833333333333,8.191166666666666
Ifi203,7.323666666666667,7.1315,7.309333333333334
Ifi204,7.255055555555555,7.283944444444445,7.396888888888889
Ifi27l1,12.535333333333334,12.1825,12.566333333333333
Ifi27l2a,8.288333333333332,8.332888888888888,8.593055555555555
Ifi27l2b,8.16,8.700333333333331,9.093333333333332
Ifi30,7.973833333333332,8.096333333333334,8.173333333333334
Ifi35,10.209,10.295333333333334,10.429333333333332
Ifi44,5.72,5.797499999999999,5.981166666666667
Ifi47,8.545333333333334,8.610999999999999,8.6715
Ifih1,7.889499999999999,8.289583333333335,8.233749999999999
Ifit1,6.949166666666666,7.042666666666666,7.471333333333334
Ifit2,5.699833333333333,5.768166666666667,5.792333333333333
Ifit3,7.959333333333333,8.050666666666666,8.319833333333333
Ifitm1,8.601,8.562833333333334,8.656666666666666
Ifitm2,10.981416666666666,10.97575,11.088666666666667
Ifitm3,13.517499999999998,13.608999999999996,13.710333333333333
Ifitm7,12.747333333333332,12.773000000000001,12.788166666666667
Ifna13,6.220833333333334,6.2105,6.3276666666666666
Ifna2,5.966333333333334,5.8725,5.8854999999999995
Ifna9,6.419833333333333,6.180666666666667,6.259333333333333
Ifnab,6.208666666666666,6.2435,6.192833333333333
Ifnar1,9.429333333333332,9.373,9.317333333333334
Ifnar2,10.467416666666667,10.326083333333335,10.483916666666666
Ifngr1,11.090833333333334,10.965166666666667,11.046333333333335
Ifngr2,8.947166666666666,8.990833333333333,9.054416666666667
Ifnz,6.57,6.804500000000001,6.734666666666666
Ifrd1,10.240333333333334,10.187833333333334,9.977500000000001
Ifrd2,9.418416666666667,9.643,9.387
Ift122,8.757666666666667,8.618,8.754333333333333
Ift140,7.217999999999999,7.188416666666666,7.286249999999999
Ift172,7.7660833333333334,7.668458333333334,7.773875
Ift20,12.580083333333334,12.695833333333333,12.529666666666666
Ift27,10.973,10.6935,10.812833333333332
Ift46,11.978666666666667,11.856,11.902499999999998
Ift52,8.373499999999998,8.432666666666668,8.51225
Ift57,6.490222222222222,6.416611111111112,6.521111111111111
Ift74,6.518,6.479166666666667,6.422000000000001
Ift80,7.480833333333333,7.325,7.441166666666667
Ift81,6.722833333333334,6.761777777777778,6.644166666666666
Ift88,6.973333333333333,6.8823333333333325,7.008833333333333
Igbp1,10.066166666666668,10.0135,9.883000000000001
Igdcc3,7.529,7.381666666666667,7.608916666666668
Igf1,12.071041666666668,12.345083333333333,11.751041666666666
Igf1r,6.129249999999999,6.1507499999999995,6.136416666666666
Igf2,5.640333333333333,5.773666666666667,5.637833333333334
Igf2bp2,6.362833333333334,6.462833333333333,6.291999999999999
Igf2r,9.904833333333334,9.850166666666665,9.964500000000001
Igfals,11.1265,11.158833333333334,11.111833333333331
Igfbp1,12.988999999999999,13.5445,12.6595
Igfbp2,13.756166666666667,13.237833333333334,13.494
Igfbp3,8.218000000000002,8.199833333333334,8.033166666666666
Igfbp4,11.635,11.317749999999998,11.545416666666668
Igfbp5,6.316333333333333,6.7425,6.558166666666666
Igfbp7,12.880499999999998,12.844,12.950333333333333
Igh-VJ558,5.921166666666667,5.780666666666666,5.8145
Ighg3,6.238499999999999,6.155,6.116500000000001
Ighm,8.527833333333334,8.676666666666668,9.119
Ighv14-2,6.017333333333333,6.035,6.2145
Igj,5.9422500000000005,6.129416666666667,6.397083333333335
Igsf1,5.910666666666667,5.823333333333333,5.7138333333333335
Igsf10,6.575333333333333,6.474,6.5645
Igsf11,7.301166666666667,7.443666666666666,7.472166666666666
Igsf3,6.006583333333334,5.936166666666666,5.878666666666668
Igsf5,9.444916666666664,9.531333333333334,9.417666666666667
Igsf6,7.643499999999999,7.838500000000001,8.002166666666666
Igsf8,7.7575,7.738333333333333,7.712833333333333
Igtp,11.863,12.116,12.423833333333334
Ihh,6.90875,6.790666666666667,6.7785
Iigp1,14.438333333333333,13.998,14.094
Ik,12.7475,12.626833333333332,12.643666666666666
Ikbip,7.695833333333334,7.741333333333333,7.5566666666666675
Ikbkap,8.868833333333333,8.876833333333334,8.871
Ikbkb,9.6005,9.514666666666667,9.526333333333335
Ikbke,7.179333333333333,7.569499999999999,7.557833333333334
Ikbkg,7.3494166666666665,7.448708333333335,7.249958333333335
Ikzf1,5.928,5.900166666666667,6.1114999999999995
Ikzf3,6.41,6.359333333333333,6.7476666666666665
Ikzf4,5.9768333333333326,5.930833333333333,5.918916666666667
Ikzf5,7.488666666666667,7.437166666666666,7.36
Il10ra,7.011500000000001,7.062833333333334,7.200499999999999
Il10rb,9.569333333333335,9.518666666666666,9.584166666666667
Il11ra1,12.879583333333334,13.116833333333332,12.957666666666666
Il12rb1,6.6895,6.892,6.7938333333333345
Il13ra1,8.477583333333333,8.82925,8.769
Il15,5.990833333333334,5.9709166666666675,6.022833333333334
Il15ra,9.032416666666668,8.4305,8.831166666666666
Il16,6.927166666666667,7.044499999999999,6.984999999999999
